months_as_customer,policy_deductable,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,injury_claim,property_claim,vehicle_claim,months_as_customer,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,injury_claim,property_claim,vehicle_claim,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,property_damage_YES,police_report_available_YES,fraud_reported_Y
-0.37296556379416185,1.4099589175941745,-0.4873150842314025,0.6502650496623016,0.9594873982410949,-1.0918552874536265,-0.8078654368125775,0.003253017454939925,1.3709983511725647,2.1381972268383636,0.3210664494422888,1.3063065038671955,164.0,2000.0,1269.76,0.0,44300.0,0.0,4.0,1.0,1.0,3.0,18000.0,9000.0,63000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.7922664252365361,1.4099589175941745,-0.4873150842314025,1.2493600592911376,0.9594873982410949,1.617816925401507,-0.8078654368125775,-1.216628528147514,1.3709983511725647,-0.12275080737912544,-0.10607111213653575,0.9101209179021343,1.0,2000.0,1391.63,0.0,61200.0,0.0,23.0,1.0,0.0,3.0,6940.0,6940.0,55520.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7822118244554599,-1.0378864254512672,-0.4873150842314025,0.7637031579943889,-0.20641929595002093,0.19167365547775253,0.1773363153978828,-1.216628528147514,-0.40951898801258424,-0.5111596016841191,0.5450026467748764,0.10503790898917557,117.0,500.0,1264.77,0.0,47500.0,-32500.0,13.0,2.0,0.0,1.0,5040.0,10080.0,40320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.060847576395067,-0.22193797776945337,-0.4873150842314025,1.6463934384534429,-1.8028146156886256,-0.3787836524917493,1.1625380676083432,1.223134563057394,-0.40951898801258424,-0.44574338369590966,0.6777055785275209,0.24063083680609493,85.0,1000.0,796.35,0.0,72400.0,-77000.0,9.0,3.0,2.0,1.0,5360.0,10720.0,42880.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.044988064115249,-1.0378864254512672,-0.4873150842314025,-0.9201437625600315,-0.4503628504269313,0.334287982470128,-0.8078654368125775,1.223134563057394,-0.40951898801258424,-0.5806643332965916,-0.5705313732707915,-0.28796971773017666,212.0,500.0,1315.68,0.0,0.0,-39300.0,14.0,1.0,2.0,1.0,4700.0,4700.0,32900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.09432981185455461,1.4099589175941745,-0.4873150842314025,-0.9201437625600315,0.9594873982410949,-1.234469614446002,-0.8078654368125775,0.003253017454939925,-0.40951898801258424,-1.4331194239554461,-1.435173912971616,-1.8059749174305317,196.0,2000.0,1463.07,0.0,0.0,0.0,3.0,1.0,1.0,1.0,530.0,530.0,4240.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.191458085116758,-0.22193797776945337,1.2427976408504997,0.710529044713723,0.9594873982410949,1.0473596174320052,-0.8078654368125775,1.223134563057394,1.3709983511725647,-1.541465034998418,-1.4310269463543457,-1.8266316525276405,70.0,1000.0,1008.79,4000000.0,46000.0,0.0,19.0,1.0,2.0,3.0,0.0,550.0,3850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.32362381605485624,1.4099589175941745,1.6753258221209752,-0.9201437625600315,0.9594873982410949,-0.23616932549937383,-0.8078654368125775,1.223134563057394,-0.40951898801258424,-1.406544085397736,-1.2713687315894453,-1.7858478422077078,244.0,2000.0,1267.81,5000000.0,0.0,0.0,10.0,1.0,2.0,1.0,660.0,1320.0,4620.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7386749882148963,-1.0378864254512672,-0.4873150842314025,-0.9201437625600315,-0.7875789404391309,-1.519698268430753,-0.8078654368125775,-1.216628528147514,-0.40951898801258424,-1.4474292216403668,-1.3543080639348481,-1.8356358703904827,122.0,500.0,1236.5,0.0,0.0,-48700.0,1.0,1.0,0.0,1.0,460.0,920.0,3680.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.230537243391543,-0.22193797776945337,-0.4873150842314025,0.9125906751802534,0.9594873982410949,0.334287982470128,0.1773363153978828,0.003253017454939925,0.48073968157999025,-0.06142310301517908,1.4573353025743074,0.6537655387482711,463.0,1000.0,979.73,0.0,51700.0,0.0,14.0,2.0,1.0,2.0,7240.0,14480.0,50680.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6167718467413181,-0.22193797776945337,-0.4873150842314025,0.4233888329981271,0.9594873982410949,1.617816925401507,-0.8078654368125775,-1.216628528147514,-0.40951898801258424,-0.9138781936740336,-0.2719497768273414,-0.8923116342891805,136.0,1000.0,855.14,0.0,37900.0,0.0,23.0,1.0,0.0,1.0,3070.0,6140.0,21490.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.4861613380196273,-0.22193797776945337,-0.4873150842314025,0.9941243155439412,0.9594873982410949,-1.6623125954231284,-0.8078654368125775,0.003253017454939925,-0.40951898801258424,-0.8198423803159824,-0.8131289203810947,-0.3478212835243637,151.0,1000.0,1728.56,0.0,54000.0,0.0,0.0,1.0,1.0,1.0,3530.0,3530.0,31770.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6719185059793653,-1.0378864254512672,-0.9198432655018781,-0.9201437625600315,0.9594873982410949,0.19167365547775253,-0.8078654368125775,-1.216628528147514,-0.40951898801258424,0.20841879618618492,2.0047348960539657,1.5965601149752886,284.0,500.0,1338.54,-1000000.0,0.0,0.0,13.0,1.0,0.0,1.0,8560.0,17120.0,68480.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.02757332961902355,1.4099589175941745,-0.4873150842314025,1.203275827781227,0.9594873982410949,-0.3787836524917493,-0.8078654368125775,0.003253017454939925,0.48073968157999025,-1.3002427311668956,-1.4227330131198055,-1.7493013108820537,210.0,2000.0,1048.46,0.0,59900.0,0.0,9.0,1.0,1.0,2.0,1180.0,590.0,5310.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.4700938370563652,-1.0378864254512672,1.2427976408504997,1.8449101280345956,0.9594873982410949,-1.0918552874536265,1.1625380676083432,-1.216628528147514,1.3709983511725647,1.0097674665417506,1.0426386408472932,0.6135113883026232,38.0,500.0,1122.95,4000000.0,78000.0,0.0,4.0,3.0,0.0,3.0,12480.0,12480.0,49920.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7415774439642671,-1.0378864254512672,-0.4873150842314025,-0.9201437625600315,0.9594873982410949,0.04905932848537707,-0.8078654368125775,0.003253017454939925,-1.2997776576051587,-0.28015858191325443,-0.2657293269014362,0.5838504353426721,292.0,500.0,1097.57,0.0,0.0,0.0,12.0,1.0,1.0,0.0,6170.0,6170.0,49360.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
